timestamp,latitude,longitude,altitude,speed_kmh,satellites,hdop,datetime,valid
1754411052.520912628,33.986156,-6.724931,148.8,0.1,9,0.93,2025-8-5,17
1754411052.531860755,33.986156,-6.724931,148.8,0.1,9,0.93,2025-8-5,17
1754411052.542885804,33.986156,-6.724931,148.8,0.1,9,0.93,2025-8-5,17
1754411052.553813030,33.986156,-6.724931,148.8,0.1,9,0.93,2025-8-5,17
1754411052.564828561,33.986156,-6.724931,148.8,0.1,9,0.93,2025-8-5,17
1754411052.576070259,33.986156,-6.724931,148.8,0.1,9,0.93,2025-8-5,17
1754411052.586906169,33.986156,-6.724931,148.8,0.1,9,0.93,2025-8-5,17
1754411052.597815048,33.986156,-6.724931,148.8,0.1,9,0.93,2025-8-5,17
1754411052.608908057,33.986156,-6.724931,148.8,0.1,9,0.93,2025-8-5,17
1754411055.522854155,33.986156,-6.724928,147.3,0.1,9,0.93,2025-8-5,17
1754411055.533796831,33.986156,-6.724928,147.3,0.1,9,0.93,2025-8-5,17
1754411055.545877385,33.986156,-6.724928,147.3,0.1,9,0.93,2025-8-5,17
1754411055.556888203,33.986156,-6.724928,147.3,0.1,9,0.93,2025-8-5,17
1754411055.567880522,33.986156,-6.724928,147.3,0.1,9,0.93,2025-8-5,17
1754411055.578931431,33.986156,-6.724928,147.3,0.1,9,0.93,2025-8-5,17
1754411055.589913358,33.986156,-6.724928,147.3,0.1,9,0.93,2025-8-5,17
1754411055.600914972,33.986156,-6.724928,147.3,0.1,9,0.93,2025-8-5,17
1754411055.611925718,33.986156,-6.724928,147.3,0.1,9,0.93,2025-8-5,17
1754411058.518887413,33.986160,-6.724925,145.0,0.1,9,0.93,2025-8-5,17
1754411058.530821509,33.986160,-6.724925,145.0,0.1,9,0.93,2025-8-5,17
1754411058.541809537,33.986160,-6.724925,145.0,0.1,9,0.93,2025-8-5,17
1754411058.552916495,33.986160,-6.724925,145.0,0.1,9,0.93,2025-8-5,17
1754411058.563905089,33.986160,-6.724925,145.0,0.1,9,0.93,2025-8-5,17
1754411058.574925645,33.986160,-6.724925,145.0,0.1,9,0.93,2025-8-5,17
1754411058.585866329,33.986160,-6.724925,145.0,0.1,9,0.93,2025-8-5,17
1754411058.596814896,33.986160,-6.724925,145.0,0.1,9,0.93,2025-8-5,17
1754411058.607813857,33.986160,-6.724925,145.0,0.1,9,0.93,2025-8-5,17
1754411061.524916178,33.986160,-6.724923,145.0,0.6,9,0.93,2025-8-5,17
1754411061.535899269,33.986160,-6.724923,145.0,0.6,9,0.93,2025-8-5,17
1754411061.546812269,33.986160,-6.724923,145.0,0.6,9,0.93,2025-8-5,17
1754411061.557881637,33.986160,-6.724923,145.0,0.6,9,0.93,2025-8-5,17
1754411061.568808939,33.986160,-6.724923,145.0,0.6,9,0.93,2025-8-5,17
1754411061.579881686,33.986160,-6.724923,145.0,0.6,9,0.93,2025-8-5,17
1754411061.590873727,33.986160,-6.724923,145.0,0.6,9,0.93,2025-8-5,17
1754411061.601803483,33.986160,-6.724923,145.0,0.6,9,0.93,2025-8-5,17
1754411061.612815930,33.986160,-6.724923,145.0,0.6,9,0.93,2025-8-5,17
1754411088.520773940,33.986229,-6.724915,122.3,0.1,9,0.93,2025-8-5,17
1754411088.531792825,33.986229,-6.724915,122.3,0.1,9,0.93,2025-8-5,17
1754411088.542794513,33.986229,-6.724915,122.3,0.1,9,0.93,2025-8-5,17
1754411088.553764883,33.986229,-6.724915,122.3,0.1,9,0.93,2025-8-5,17
1754411088.564717918,33.986229,-6.724915,122.3,0.1,9,0.93,2025-8-5,17
1754411088.575848275,33.986229,-6.724915,122.3,0.1,9,0.93,2025-8-5,17
1754411088.586792071,33.986229,-6.724915,122.3,0.1,9,0.93,2025-8-5,17
1754411088.597801228,33.986229,-6.724915,122.3,0.1,9,0.93,2025-8-5,17
1754411088.608785748,33.986229,-6.724915,122.3,0.1,9,0.93,2025-8-5,17
1754411100.527747105,33.986248,-6.724923,120.3,0.4,9,0.93,2025-8-5,17
1754411100.689729634,33.986252,-6.724923,120.2,0.3,9,0.93,2025-8-5,17
1754411103.527738538,33.986256,-6.724924,120.5,0.4,9,0.93,2025-8-5,17
1754411103.539729258,33.986256,-6.724924,120.5,0.4,9,0.93,2025-8-5,17
