timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request,gps_lat,gps_lon,gps_alt,gps_speed,gps_sats,gps_valid
1755509360.390462551,71,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.2,0x0A,0,0.0,33.986217,-6.724993,147.0,0.1,0,10
1755509365.406725866,71,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.2,0x0A,0,0.0,33.986221,-6.725001,144.4,0.4,0,10
1755509370.301649267,71,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.2,0x0A,0,0.0,33.986233,-6.725007,142.0,0.2,0,10
1755509375.347918916,71,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.2,0x0A,0,0.0,33.986237,-6.725009,142.0,0.1,0,10
1755509380.366519230,71,32.8,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986248,-6.725008,139.3,0.1,0,10
1755509390.405175816,71,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986271,-6.725003,134.5,0.6,0,10
1755509395.403563671,71,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986271,-6.725002,131.2,0.2,0,10
1755509400.429477266,71,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.3,0x0A,0,0.0,33.986275,-6.725000,128.9,0.2,0,10
1755509405.402859889,71,32.0,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.3,0x0A,0,0.0,33.986275,-6.724997,127.6,0.1,0,10
1755509410.455393314,71,32.0,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.3,0x0A,0,0.0,33.986256,-6.724989,126.0,0.3,0,10
1755509415.708096572,71,32.0,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.3,0x0A,0,0.0,33.986252,-6.724982,122.7,0.1,0,10
1755509420.725251504,71,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.3,0x0A,0,0.0,33.986248,-6.724983,122.4,0.0,0,10
1755509430.793923856,71,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986225,-6.724984,123.6,0.0,0,10
1755509435.818325399,72,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986225,-6.724983,123.5,0.1,0,10
1755509440.826402373,72,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986233,-6.724979,122.6,0.1,0,10
1755509445.882388377,72,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.3,0x0A,0,0.0,33.986240,-6.724976,121.4,0.1,0,10
1755509450.903278663,72,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.3,0x0A,0,0.0,33.986248,-6.724975,120.6,0.0,0,10
1755509455.930481364,72,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.3,0x0A,0,0.0,33.986248,-6.724976,120.5,0.1,0,10
1755509460.957761289,72,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.3,0x0A,0,0.0,33.986256,-6.724978,120.6,0.1,0,10
1755509465.985958879,72,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986256,-6.724983,121.4,0.1,0,10
1755509470.913153219,72,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986256,-6.724985,121.7,0.0,0,10
1755509476.039894395,72,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986256,-6.724988,121.5,0.2,0,10
1755509481.081164652,72,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,0.0,0.0,0x00,0,0.0,33.986256,-6.724990,120.2,0.1,0,10
1755509486.097454410,72,32.5,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.3,0x0A,0,0.0,33.986252,-6.724991,119.7,0.1,0,10
1755509491.124358731,72,32.2,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.3,0x0A,0,0.0,33.986248,-6.724991,118.3,0.0,0,10
1755509496.151897242,72,32.2,Unknown,0,0,0,0.0,0.0,3599.0,27,57.5,4.3,0x0A,0,0.0,33.986248,-6.724991,117.4,0.2,0,10
